연도,시도,시군구,계약종별,1월,2월,3월,4월
2023,전라남도,순천시,합 계,208755426,198282219,185008227,170829862
2023,전라남도,나주시,주택용,16430661,16269231,14154590,14476709
2023,전라남도,나주시,일반용,31528123,29743822,25445737,24151932
2023,전라남도,나주시,교육용,3398652,2441043,2240339,2222997
2023,전라남도,나주시,산업용,43309844,40164649,41374723,40612119
2023,전라남도,나주시,농사용,31341214,30499080,23660779,20830967
2023,전라남도,나주시,가로등,2321918,2107502,1991126,1879110
2023,전라남도,나주시,심 야,3823396,3722421,2647601,1975770
2023,전라남도,나주시,합 계,132153808,124947748,111514895,106149604
2023,전라남도,광양시,주택용,19961495,19340680,16846172,17319117
2023,전라남도,광양시,일반용,29865642,28417723,23230668,22652707
2023,전라남도,광양시,교육용,2176480,1466554,1486229,1471411
2023,전라남도,광양시,산업용,379025251,295557416,331001127,315526746
2023,전라남도,광양시,농사용,7441155,6286314,4156237,3388771
2023,전라남도,광양시,가로등,1408497,1434729,1231464,1233866
2023,전라남도,광양시,심 야,3246939,3181208,2254541,1650157
2023,전라남도,광양시,합 계,443125459,355684624,380206438,363242775
2023,전라남도,담양군,주택용,5468883,5279109,4158340,4238843
2023,전라남도,담양군,일반용,12598391,12244111,9774706,9272682
2023,전라남도,담양군,교육용,1165092,799471,715811,670877
2023,전라남도,담양군,산업용,17977617,17661460,15970947,17185490
2023,전라남도,담양군,농사용,14491002,13938164,9700349,7446218
2023,전라남도,담양군,가로등,689715,644614,612386,608333
2023,전라남도,담양군,심 야,3877560,3739732,2618412,1938099
2023,전라남도,담양군,합 계,56268260,54306661,43550951,41360542
2023,전라남도,곡성군,주택용,3480966,3341635,2694261,2742759
2023,전라남도,곡성군,일반용,5777950,5470067,4332132,4095952
2023,전라남도,곡성군,교육용,1126738,827084,710913,682596
2023,전라남도,곡성군,산업용,17568487,18185951,19243479,18440246
2023,전라남도,곡성군,농사용,8632311,8435045,6940249,6447013
2023,전라남도,곡성군,가로등,698201,615827,605531,549185
2023,전라남도,곡성군,심 야,2566371,2487281,1743271,1270851
2023,전라남도,곡성군,합 계,39851024,39362890,36269836,34228602
2023,전라남도,구례군,주택용,3342652,3208519,2577097,2639901
2023,전라남도,구례군,일반용,6984984,6661147,5522462,5219267
2023,전라남도,구례군,교육용,580838,398464,301650,301277
2023,전라남도,구례군,산업용,2263014,2173482,2235945,2435491
2023,전라남도,구례군,농사용,3438111,3123251,2502499,2442107
2023,전라남도,구례군,가로등,708917,650557,675335,656510
2023,전라남도,구례군,심 야,1865268,1778427,1288455,1013310
2023,전라남도,구례군,합 계,19183784,17993847,15103443,14707863
2023,전라남도,고흥군,주택용,8627497,8467548,6928428,7182469
2023,전라남도,고흥군,일반용,11828270,11521752,9491910,9151192
2023,전라남도,고흥군,교육용,1155288,789850,707556,740761
2023,전라남도,고흥군,산업용,7625806,6483821,6428709,7223983
2023,전라남도,고흥군,농사용,31921680,32716513,29619325,23677920
2023,전라남도,고흥군,가로등,663709,617107,588889,574041
2023,전라남도,고흥군,심 야,2545518,2524212,1845217,1453547
2023,전라남도,고흥군,합 계,64367768,63120803,55610034,50003913
2023,전라남도,보성군,주택용,5137314,5055821,4120559,4298414
2023,전라남도,보성군,일반용,9139005,8139881,6994024,6700610
2023,전라남도,보성군,교육용,998418,611500,577909,630648
2023,전라남도,보성군,산업용,5185764,4636305,4315548,4649639
2023,전라남도,보성군,농사용,8305186,8135164,6256029,5655427
2023,전라남도,보성군,가로등,946085,922215,876888,916652
2023,전라남도,보성군,심 야,2680541,2587915,1845885,1468046
2023,전라남도,보성군,합 계,32392313,30088801,24986842,24319436
2023,전라남도,화순군,주택용,8085037,7753435,6452775,6686514
2023,전라남도,화순군,일반용,16180377,15462337,12900800,12393366
2023,전라남도,화순군,교육용,1630086,1165983,1076956,957504
2023,전라남도,화순군,산업용,11065859,10941468,10473520,10477786
2023,전라남도,화순군,농사용,18921767,17341283,12519490,9556472
2023,전라남도,화순군,가로등,771737,740093,698295,710707
2023,전라남도,화순군,심 야,2438920,2400725,1711645,1283436
2023,전라남도,화순군,합 계,59093783,55805324,45833481,42065785
2023,전라남도,장흥군,주택용,4663896,4621026,3791130,3931725
2023,전라남도,장흥군,일반용,8010753,7739375,6335149,6079996
2023,전라남도,장흥군,교육용,668445,402436,403115,426520
2023,전라남도,장흥군,산업용,6187322,5634140,5584327,5896709
2023,전라남도,장흥군,농사용,14000430,14693451,14852451,14039435
2023,전라남도,장흥군,가로등,898527,853880,817807,813512
2023,전라남도,장흥군,심 야,1910231,1886989,1360990,1048660
2023,전라남도,장흥군,합 계,36339604,35831297,33144969,32236557
2023,전라남도,강진군,주택용,4342149,4282363,3488446,3603568
2023,전라남도,강진군,일반용,7676277,7361619,6277311,5717095
2023,전라남도,강진군,교육용,868101,562921,578567,615827
2023,전라남도,강진군,산업용,6447722,6345766,6532192,6465219
2023,전라남도,강진군,농사용,19563775,19916222,16889755,15700572
2023,전라남도,강진군,가로등,437197,421251,417560,425593
2023,전라남도,강진군,심 야,1978107,1946914,1433724,1148076
2023,전라남도,강진군,합 계,41313328,40837056,35617555,33675950
2023,전라남도,해남군,주택용,8812527,8708263,7033305,7187475
2023,전라남도,해남군,일반용,14813366,14418494,11772054,11265914
2023,전라남도,해남군,교육용,1092368,695895,706551,788797
2023,전라남도,해남군,산업용,8358735,7622738,7298657,8024567
2023,전라남도,해남군,농사용,38823022,42249532,44336443,39459523
2023,전라남도,해남군,가로등,589652,541926,507745,481095
2023,전라남도,해남군,심 야,3038855,3038429,2226175,1739001
2023,전라남도,해남군,합 계,75528525,77275277,73880930,68946372
2023,전라남도,영암군,주택용,7588579,7430856,6289017,6424085
2023,전라남도,영암군,일반용,13258269,12867193,10850822,10363235
2023,전라남도,영암군,교육용,1554708,1248978,1119688,1092781
2023,전라남도,영암군,산업용,69830840,65660830,64677610,62035848
2023,전라남도,영암군,농사용,16535035,16459014,12956112,13035973
2023,전라남도,영암군,가로등,783191,754684,705452,664052
2023,전라남도,영암군,심 야,3694783,3645368,2623090,1979206
2023,전라남도,영암군,합 계,113245405,108066923,99221791,95595180
2023,전라남도,무안군,주택용,12751287,12220170,10586113,10794242
2023,전라남도,무안군,일반용,21246801,20707860,16823890,16237497
2023,전라남도,무안군,교육용,2911141,2332502,2480021,2036528
2023,전라남도,무안군,산업용,9733206,8865954,8680936,8690438
2023,전라남도,무안군,농사용,17670043,18337391,15858615,15357382
2023,전라남도,무안군,가로등,1327097,1236238,1171190,1140205
2023,전라남도,무안군,심 야,2743807,2743887,2174768,1638640
2023,전라남도,무안군,합 계,68383382,66444002,57775533,55894932
2023,전라남도,함평군,주택용,3645780,3634526,2931997,3056325
2023,전라남도,함평군,일반용,6264516,6082726,4940780,4728313
2023,전라남도,함평군,교육용,917107,668817,681410,627586
2023,전라남도,함평군,산업용,9181447,9387507,8752217,8786137
2023,전라남도,함평군,농사용,18603023,18343747,15818434,14894399
2023,전라남도,함평군,가로등,663828,599672,595991,573335
2023,전라남도,함평군,심 야,2247476,2192206,1609379,1263149
2023,전라남도,함평군,합 계,41523177,40909201,35330208,33929244
2023,전라남도,영광군,주택용,6793647,6723079,5476182,5676769
2023,전라남도,영광군,일반용,11793343,11360837,9258305,8587118
2023,전라남도,영광군,교육용,1166689,736223,726416,775536
2023,전라남도,영광군,산업용,45283369,47010476,23840106,22264515
2023,전라남도,영광군,농사용,18802180,18843211,16039742,15467795
2023,전라남도,영광군,가로등,640197,586573,574398,542901
2023,전라남도,영광군,심 야,4805635,4763115,3424511,2686208
2023,전라남도,영광군,합 계,89285060,90023514,59339660,56000842
2023,전라남도,장성군,주택용,5247991,5107850,4162510,4240239
2023,전라남도,장성군,일반용,11841351,11256552,9286566,8822132
2023,전라남도,장성군,교육용,929349,551479,560613,573911
2023,전라남도,장성군,산업용,28823482,27942071,30266006,29775113
2023,전라남도,장성군,농사용,10564480,10348380,8404907,7581656
2023,전라남도,장성군,가로등,781904,761372,768279,786771
2023,전라남도,장성군,심 야,3022635,3005797,2147851,1587471
2023,전라남도,장성군,합 계,61211192,58973501,55596732,53367293
2023,전라남도,완도군,주택용,6256161,6186288,5049538,5209131
2023,전라남도,완도군,일반용,10872930,10707673,8762794,8513139
2023,전라남도,완도군,교육용,842769,558878,554657,618680
2023,전라남도,완도군,산업용,3774374,3668757,3453722,4096095
2023,전라남도,완도군,농사용,58227649,67608002,74608086,83741054
2023,전라남도,완도군,가로등,352028,316026,287299,274463
2023,전라남도,완도군,심 야,4262487,4288815,3098503,2444973
2023,전라남도,완도군,합 계,84588398,93334439,95814599,104897535
2023,전라남도,진도군,주택용,4107767,4169408,3375052,3433926
2023,전라남도,진도군,일반용,6943152,6788932,5667264,5520111
2023,전라남도,진도군,교육용,458787,329354,313958,353606
2023,전라남도,진도군,산업용,1836053,1713168,1561858,1707876
2023,전라남도,진도군,농사용,15340580,16558561,18411887,19309391
2023,전라남도,진도군,가로등,662342,585064,580498,527550
2023,전라남도,진도군,심 야,2157029,2196985,1645974,1337956
2023,전라남도,진도군,합 계,31505710,32341472,31556491,32190416
2023,전라남도,신안군,주택용,3918796,3914940,3206108,3270153
2023,전라남도,신안군,일반용,8694201,8468004,7197044,7133566
2023,전라남도,신안군,교육용,591388,389528,394214,495483
2023,전라남도,신안군,산업용,2763274,2710640,2489281,2562081
2023,전라남도,신안군,농사용,8744505,10903976,10901698,11666312
2023,전라남도,신안군,가로등,440344,401087,372384,334970
2023,전라남도,신안군,심 야,3593377,3690371,2847099,2340549
2023,전라남도,신안군,합 계,28745885,30478546,27407828,27803114
2023,경상북도,경주시,주택용,37011538,35881307,30727347,31037754
2023,경상북도,경주시,일반용,74274058,70738461,57603972,55358972
2023,경상북도,경주시,교육용,5576722,4415635,4167450,3504792
2023,경상북도,경주시,산업용,256385276,238463935,224287856,220889820
2023,경상북도,경주시,농사용,17651469,16828468,12615110,10857485
2023,경상북도,경주시,가로등,2898906,2738484,2614267,2653118
2023,경상북도,경주시,심 야,15643571,15210457,10697733,7913654
2023,경상북도,경주시,합 계,409441540,384276747,342713735,332215595
2023,경상북도,김천시,주택용,18957173,18626294,15337764,15754904
2023,경상북도,김천시,일반용,32221190,30112514,24212156,22968491
2023,경상북도,김천시,교육용,3482735,2766728,2244900,2074228
2023,경상북도,김천시,산업용,138597578,129409648,131634989,126833971
2023,경상북도,김천시,농사용,16916000,17272138,14868195,14795655
2023,경상북도,김천시,가로등,1899934,1792213,1677057,1660746
2023,경상북도,김천시,심 야,11888182,11408859,7635969,5406175
2023,경상북도,김천시,합 계,223962792,211388394,197611030,189494170
2023,경상북도,안동시,주택용,22327061,21596761,17975516,18321367
2023,경상북도,안동시,일반용,43568838,40719178,31624520,29349724
2023,경상북도,안동시,교육용,5900063,4791264,3870837,3374358
2023,경상북도,안동시,산업용,25498361,24860239,24393141,22775962
2023,경상북도,안동시,농사용,14793113,13939149,11710791,10312512
2023,경상북도,안동시,가로등,1347152,1317543,1253593,1309205
2023,경상북도,안동시,심 야,11666553,11026115,7691490,5442918
2023,경상북도,안동시,합 계,125101141,118250249,98519888,90886046
2023,경상북도,구미시,주택용,54877236,53858301,45613871,46606286
2023,경상북도,구미시,일반용,79187666,74642356,58855980,55219016
2023,경상북도,구미시,교육용,8775735,6739987,5932037,5052222
2023,경상북도,구미시,산업용,623465035,563765251,638920790,609570957
2023,경상북도,구미시,농사용,10428258,10476445,8378473,7362924
2023,경상북도,구미시,가로등,2260983,2128792,1898295,1808936
2023,경상북도,구미시,심 야,8663274,8457505,5705224,3809046
2023,경상북도,구미시,합 계,787658187,720068637,765304670,729429387
2023,경상북도,영주시,주택용,14273215,13494216,11431674,11507057
2023,경상북도,영주시,일반용,24006040,22144972,17027852,15822245
2023,경상북도,영주시,교육용,3108765,2215302,2088838,1804125
2023,경상북도,영주시,산업용,104586234,90153277,90560794,91422142
2023,경상북도,영주시,농사용,10948268,10445974,8682648,8439991
2023,경상북도,영주시,가로등,1003181,928569,894188,851533
2023,경상북도,영주시,심 야,8879325,8530251,6175980,4320389
2023,경상북도,영주시,합 계,166805028,147912561,136861974,134167482
2023,경상북도,영천시,주택용,13116705,12985876,10587160,10860151
2023,경상북도,영천시,일반용,21912399,21087248,16424844,15552403
2023,경상북도,영천시,교육용,2697174,2239498,1868250,1591710
2023,경상북도,영천시,산업용,87358633,84876409,82697880,81615756
2023,경상북도,영천시,농사용,16645506,16017718,13706039,13768842
2023,경상북도,영천시,가로등,1275655,1214530,1153824,1157440
2023,경상북도,영천시,심 야,6628452,6440818,4348721,3169266
2023,경상북도,영천시,합 계,149634524,144862097,130786718,127715568
2023,경상북도,상주시,주택용,12999187,12697427,10306554,10581875
2023,경상북도,상주시,일반용,20624910,19407519,14874565,13803342
2023,경상북도,상주시,교육용,3387847,2765281,2250206,1979080
2023,경상북도,상주시,산업용,13575104,13155057,13114035,12772062
2023,경상북도,상주시,농사용,24216344,21676370,16633682,15385366
2023,경상북도,상주시,가로등,1686060,1619660,1603873,1610678
2023,경상북도,상주시,심 야,10265990,9933422,6649839,4878230
2023,경상북도,상주시,합 계,86755442,81254736,65432754,61010633
2023,경상북도,문경시,주택용,9406404,9209455,7460826,7492121
2023,경상북도,문경시,일반용,18815281,17562319,13664241,12292348
2023,경상북도,문경시,교육용,1888500,1464769,1127206,1020598
2023,경상북도,문경시,산업용,19098302,17976315,17416602,16074676
2023,경상북도,문경시,농사용,7713836,7544106,5739836,5574544
2023,경상북도,문경시,가로등,1259785,1155143,1169297,1108866
2023,경상북도,문경시,심 야,7669199,7401394,5123692,3756393
2023,경상북도,문경시,합 계,65851307,62313501,51701700,47319546
2023,경상북도,경산시,주택용,38070952,37807718,31902150,33014970
2023,경상북도,경산시,일반용,51269627,48659273,39443768,37813177
2023,경상북도,경산시,교육용,11610727,9555283,9226313,7585471
2023,경상북도,경산시,산업용,140704903,136780789,133812566,130582128
2023,경상북도,경산시,농사용,7724055,7820175,6185093,5612657
2023,경상북도,경산시,가로등,2117342,1945357,1806295,1750521
2023,경상북도,경산시,심 야,9524855,9098678,6460578,4359992
2023,경상북도,경산시,합 계,261022461,251667273,228836763,220718916
2023,경상북도,군위군,주택용,2762104,2682772,2154455,2180751
2023,경상북도,군위군,일반용,6721057,6391308,5184222,4890385
2023,경상북도,군위군,교육용,460769,364222,260583,246390
2023,경상북도,군위군,산업용,12459257,12285735,12159911,12110021
2023,경상북도,군위군,농사용,7156916,6883078,5400981,4965543
2023,경상북도,군위군,가로등,538141,470655,371961,332186
2023,경상북도,군위군,심 야,2392974,2311246,1591115,1158926
2023,경상북도,군위군,합 계,32491218,31389016,27123228,25884202
2023,경상북도,의성군,주택용,6524923,6380021,5136672,5238257
2023,경상북도,의성군,일반용,9926600,9544489,7358469,6614892
2023,경상북도,의성군,교육용,1079010,676048,579800,555831
2023,경상북도,의성군,산업용,7924639,7372327,6801647,6960641
2023,경상북도,의성군,농사용,11678707,11567203,9997786,11543994
2023,경상북도,의성군,가로등,1158251,1117839,1136056,1182858
2023,경상북도,의성군,심 야,6116404,5913907,3979700,2854940
2023,경상북도,의성군,합 계,44408534,42571834,34990130,34951413
2023,경상북도,청송군,주택용,3337288,3258572,2646008,2764366
2023,경상북도,청송군,일반용,7624795,7179572,5433904,4930060
2023,경상북도,청송군,교육용,566299,428380,354464,310762
2023,경상북도,청송군,산업용,1754910,1774377,1572239,1675224
2023,경상북도,청송군,농사용,4330341,4219583,3843586,4225766
2023,경상북도,청송군,가로등,819123,685181,676656,684852
2023,경상북도,청송군,심 야,4084506,3997400,2868624,2236986
2023,경상북도,청송군,합 계,22517262,21543065,17395481,16828016
2023,경상북도,영양군,주택용,2116730,2033020,1640995,1687084
2023,경상북도,영양군,일반용,3820326,3663314,2739705,2506450
2023,경상북도,영양군,교육용,404031,259196,222503,201515
2023,경상북도,영양군,산업용,994678,1095273,905953,942681
2023,경상북도,영양군,농사용,1499996,1807477,1761910,1357973
2023,경상북도,영양군,가로등,190192,173261,167503,159288
2023,경상북도,영양군,심 야,3304285,3170759,2198716,1725302
2023,경상북도,영양군,합 계,12330238,12202300,9637285,8580293
2023,경상북도,영덕군,주택용,4613632,4467591,3580742,3644201
2023,경상북도,영덕군,일반용,13981480,13470472,10324762,9777141
2023,경상북도,영덕군,교육용,503986,392636,322326,341542
2023,경상북도,영덕군,산업용,4462499,4338061,3913837,4256631
2023,경상북도,영덕군,농사용,3240688,3032326,2640155,2943166
2023,경상북도,영덕군,가로등,671559,671642,679137,751443
2023,경상북도,영덕군,심 야,3259537,3130172,2075662,1568568
2023,경상북도,영덕군,합 계,30733381,29502900,23536621,23282692
2023,경상북도,청도군,주택용,5409874,5299117,4249883,4243482
2023,경상북도,청도군,일반용,11008731,10560762,8317170,7769471
2023,경상북도,청도군,교육용,800181,610961,518477,496452
2023,경상북도,청도군,산업용,8034915,7928770,7148687,6953407
2023,경상북도,청도군,농사용,21227860,18764785,15664229,15270074
2023,경상북도,청도군,가로등,866313,785531,761537,727113
2023,경상북도,청도군,심 야,4192513,4009780,2782980,1950869
2023,경상북도,청도군,합 계,51540387,47959706,39442963,37410868
2023,경상북도,고령군,주택용,3810441,3701950,2995734,2992628
2023,경상북도,고령군,일반용,7605632,7250454,5980796,5659701
2023,경상북도,고령군,교육용,433775,405983,344943,273066
2023,경상북도,고령군,산업용,91174314,91828464,94809943,91626169
2023,경상북도,고령군,농사용,9203807,8893767,6831069,5824178
2023,경상북도,고령군,가로등,627265,630477,614175,653366
2023,경상북도,고령군,심 야,3293950,3180513,2147074,1466431
2023,경상북도,고령군,합 계,116149184,115891608,113723734,108495539
2023,경상북도,성주군,주택용,5009232,4950210,3935895,3945844
2023,경상북도,성주군,일반용,11119892,10592146,7950973,7361903
2023,경상북도,성주군,교육용,545584,447601,372694,349219
2023,경상북도,성주군,산업용,72248855,70462954,66693620,68016316
2023,경상북도,성주군,농사용,10556992,10223951,8389258,8022155
2023,경상북도,성주군,가로등,662507,613380,590579,580197
2023,경상북도,성주군,심 야,4736616,4623818,3087972,2074449
2023,경상북도,성주군,합 계,104879678,101914060,91020991,90350083
2023,경상북도,칠곡군,주택용,15453951,15048231,12396336,12493426
2023,경상북도,칠곡군,일반용,33640102,32072216,25510529,24389498
2023,경상북도,칠곡군,교육용,1867602,1747947,1721924,1381182
2023,경상북도,칠곡군,산업용,124405405,117221029,107069532,105985831
2023,경상북도,칠곡군,농사용,7285146,7061661,5591399,4984780
2023,경상북도,칠곡군,가로등,1810465,1654783,1558319,1520205
2023,경상북도,칠곡군,심 야,6494581,6210611,4141636,2678514
2023,경상북도,칠곡군,합 계,190957252,181016478,157989675,153433436
2023,경상북도,예천군,주택용,8310133,7819103,6746793,6822621
2023,경상북도,예천군,일반용,11800965,11138753,8596916,8031001
2023,경상북도,예천군,교육용,1283696,963796,779724,703713
2023,경상북도,예천군,산업용,4253842,4000002,3602378,4046418
2023,경상북도,예천군,농사용,7944572,7846330,6254862,5568549
2023,경상북도,예천군,가로등,641819,584624,545015,503763
2023,경상북도,예천군,심 야,7353723,7040931,4725089,3501648
2023,경상북도,예천군,합 계,41588750,39393539,31250777,29177713
2023,경상북도,봉화군,주택용,3847383,3696664,3004781,3115580
2023,경상북도,봉화군,일반용,6728129,6247292,4815283,4354806
2023,경상북도,봉화군,교육용,694724,422280,379381,374455
2023,경상북도,봉화군,산업용,295221469,140691441,149677787,146275147
2023,경상북도,봉화군,농사용,7340897,7510820,6298421,5755306
2023,경상북도,봉화군,가로등,441020,453013,439741,466602
2023,경상북도,봉화군,심 야,5232785,5012568,3450662,2683544
2023,경상북도,봉화군,합 계,319506407,164034078,168066056,163025440
2023,경상북도,울진군,주택용,7796038,7656564,6351673,6438517
2023,경상북도,울진군,일반용,16505113,15722279,12664988,11970210
2023,경상북도,울진군,교육용,1152474,866815,736179,728975
2023,경상북도,울진군,산업용,30623384,50136881,29675180,29310755
2023,경상북도,울진군,농사용,2882649,2779806,2540965,2838162
2023,경상북도,울진군,가로등,716028,671491,646422,642272
2023,경상북도,울진군,심 야,4578196,4468496,3275163,2498951
2023,경상북도,울진군,합 계,64253882,82302332,55890570,54427842
2023,경상북도,울릉군,주택용,912946,830231,782970,825396
2023,경상북도,울릉군,일반용,3981936,3675043,3411845,3893400
2023,경상북도,울릉군,교육용,177767,121333,120378,124840
2023,경상북도,울릉군,산업용,691207,648406,577118,669822
2023,경상북도,울릉군,농사용,473536,446782,438984,529213
2023,경상북도,울릉군,가로등,191663,177424,172018,174322
2023,경상북도,울릉군,심 야,1791,1843,1280,1212
2023,경상북도,울릉군,합 계,6430846,5901062,5504593,6218205
2023,경상북도,포항시,주택용,67088421,65268283,56536146,58134243
2023,경상북도,포항시,일반용,111422108,107011514,84823245,81997736
2023,경상북도,포항시,교육용,20231069,17297090,19959291,18817021
2023,경상북도,포항시,산업용,686792887,653181545,777885931,707535580
2023,경상북도,포항시,농사용,11481253,11460625,9664909,9642196
2023,경상북도,포항시,가로등,3170350,2956223,2694919,2628762
2023,경상북도,포항시,심 야,8655992,8371192,5786829,4249808
2023,경상북도,포항시,합 계,908842080,865546472,957351270,883005346
2023,경상남도,진주시,주택용,49219754,47583234,41185214,42026393
2023,경상남도,진주시,일반용,74114446,70473686,58262354,55712592
2023,경상남도,진주시,교육용,9920384,8145883,7442882,6650048
2023,경상남도,진주시,산업용,80558751,76967562,72191062,73309523
2023,경상남도,진주시,농사용,75055188,69409864,45653623,29307870
2023,경상남도,진주시,가로등,2529275,2379106,2229386,2208917
2023,경상남도,진주시,심 야,12175665,11701929,8011713,5742964
2023,경상남도,진주시,합 계,303573463,286661264,234976234,214958307
2023,경상남도,창원시,주택용,139891199,134721120,117004049,119003638
2023,경상남도,창원시,일반용,208277968,199580204,163686772,159195301
2023,경상남도,창원시,교육용,14881446,12209730,11253717,10239882
2023,경상남도,창원시,산업용,525910615,526685901,555888529,521435066
2023,경상남도,창원시,농사용,30328395,27922833,20744500,14591709
2023,경상남도,창원시,가로등,7163934,6736369,6221885,6193463
2023,경상남도,창원시,심 야,33148598,31808257,21207492,14482317
2023,경상남도,창원시,합 계,959602155,939664414,896006944,845141376
2023,경상남도,통영시,주택용,17180638,17055491,14209075,14670771
2023,경상남도,통영시,일반용,33910985,32477325,26045635,24192541
2023,경상남도,통영시,교육용,1565986,1265364,1106370,1105019
2023,경상남도,통영시,산업용,32037306,29934117,30555151,29405377
2023,경상남도,통영시,농사용,12041459,10115347,8023270,6847099
2023,경상남도,통영시,가로등,829804,774706,751796,733103
2023,경상남도,통영시,심 야,3350834,3284832,2279085,1686675
2023,경상남도,통영시,합 계,100917012,94907182,82970382,78640585
2023,경상남도,사천시,주택용,14815198,14528196,12079530,12426911
2023,경상남도,사천시,일반용,26364145,25490575,20694029,19799755
2023,경상남도,사천시,교육용,1372618,1140963,1172213,1113794
2023,경상남도,사천시,산업용,75667098,73459757,76220659,72635932
2023,경상남도,사천시,농사용,8428611,8032145,5741669,4415881
2023,경상남도,사천시,가로등,1064760,998711,941592,939267
2023,경상남도,사천시,심 야,4344240,4276156,2925442,2129462
2023,경상남도,사천시,합 계,132056670,127926503,119775134,113461002
2023,경상남도,김해시,주택용,71851342,69082777,60862669,61682589
2023,경상남도,김해시,일반용,103331724,98342334,80279986,78325167
2023,경상남도,김해시,교육용,6320954,5110150,4757008,4431311
2023,경상남도,김해시,산업용,295915878,289274646,275102794,273579901
2023,경상남도,김해시,농사용,25997936,24331058,16638782,13338170
2023,경상남도,김해시,가로등,4790271,4541191,4227851,4205715
2023,경상남도,김해시,심 야,9412572,9042801,5972356,4006267
2023,경상남도,김해시,합 계,517620677,499724957,447841446,439569120
2023,경상남도,밀양시,주택용,14642426,14337186,11625677,11781539
2023,경상남도,밀양시,일반용,24115734,22487773,18287433,17456986
2023,경상남도,밀양시,교육용,2130593,1652173,1525303,1363315
2023,경상남도,밀양시,산업용,52039637,51267435,51499287,49199671
2023,경상남도,밀양시,농사용,56565446,52186039,35008851,23107424
2023,경상남도,밀양시,가로등,1371389,1308264,1251074,1290826
2023,경상남도,밀양시,심 야,6110963,5987176,4052556,2812224
2023,경상남도,밀양시,합 계,156976188,149226046,123250181,107011985
2023,경상남도,거제시,주택용,33507934,33053003,28104872,28885773
2023,경상남도,거제시,일반용,46112772,44264887,36383897,35838129
2023,경상남도,거제시,교육용,2648274,2053983,1854609,1973183
2023,경상남도,거제시,산업용,86143542,81878426,83746631,81410527
2023,경상남도,거제시,농사용,7280625,6722590,5771214,6102210
2023,경상남도,거제시,가로등,1357012,1266790,1158565,1153026
2023,경상남도,거제시,심 야,6189361,5999331,4133697,3170824
2023,경상남도,거제시,합 계,183239520,175239010,161153485,158533672
2023,경상남도,의령군,주택용,3402891,3360592,2708534,2747481
2023,경상남도,의령군,일반용,6364163,6015889,4720025,4336671
2023,경상남도,의령군,교육용,520704,411355,356846,325158
2023,경상남도,의령군,산업용,16247473,15674257,16849515,15393562
2023,경상남도,의령군,농사용,12513052,11710690,8374393,5970459
2023,경상남도,의령군,가로등,252309,238603,232011,234236
2023,경상남도,의령군,심 야,2094085,2053525,1457181,1082385
2023,경상남도,의령군,합 계,41394677,39464911,34698505,30089952
2023,경상남도,함안군,주택용,8422612,8236203,6679153,6743636
2023,경상남도,함안군,일반용,14345676,13695365,10930502,10411737
2023,경상남도,함안군,교육용,952434,706662,599875,589863
2023,경상남도,함안군,산업용,208729904,217320018,226128266,220627618
2023,경상남도,함안군,농사용,19814497,18398793,12238514,9258216
2023,경상남도,함안군,가로등,927392,864113,835813,826041
2023,경상남도,함안군,심 야,4549590,4377190,2930515,2014959
2023,경상남도,함안군,합 계,257742105,263598344,260342638,250472070
2023,경상남도,창녕군,주택용,7983350,7794609,6424043,6382473
2023,경상남도,창녕군,일반용,14890814,14258053,11701019,10727752
2023,경상남도,창녕군,교육용,803439,763321,680362,572123
2023,경상남도,창녕군,산업용,47912370,46744899,46335027,45344083
2023,경상남도,창녕군,농사용,36369019,34242825,24495158,17926310
2023,경상남도,창녕군,가로등,687631,608782,581418,537241
2023,경상남도,창녕군,심 야,3006049,2888386,1918267,1302339
2023,경상남도,창녕군,합 계,111652672,107300875,92135294,82792321
2023,경상남도,양산시,주택용,49091039,47465440,42319754,43185261
2023,경상남도,양산시,일반용,68679833,65165862,54756001,54071293
2023,경상남도,양산시,교육용,4367652,3602191,3386364,3069770
2023,경상남도,양산시,산업용,209152244,205821265,206416402,198895899
2023,경상남도,양산시,농사용,5527274,5436407,4308359,3798586
2023,경상남도,양산시,가로등,2468474,2385006,2230197,2086576
2023,경상남도,양산시,심 야,4706552,4607510,3172995,2399202
2023,경상남도,양산시,합 계,343993068,334483681,316590072,307506587
2023,경상남도,고성군,주택용,6782773,6665457,5412633,5525936
2023,경상남도,고성군,일반용,11361887,10917075,8648334,8428236
2023,경상남도,고성군,교육용,866877,606819,594254,623182
2023,경상남도,고성군,산업용,33892593,27909972,29968794,41998941
2023,경상남도,고성군,농사용,21879260,20012819,14652002,12519952
2023,경상남도,고성군,가로등,689459,671775,632480,661667
2023,경상남도,고성군,심 야,3338536,3206002,2270045,1764477
2023,경상남도,고성군,합 계,78811385,69989919,62178542,71522391
2023,경상남도,남해군,주택용,5310720,5201172,4058149,4124177
2023,경상남도,남해군,일반용,11948830,11442860,9095665,8783861
2023,경상남도,남해군,교육용,951811,678557,693989,720021
2023,경상남도,남해군,산업용,1790409,1702815,1549339,1594105
2023,경상남도,남해군,농사용,5043843,4620157,4028910,4123250
2023,경상남도,남해군,가로등,271657,253676,231292,227040
2023,경상남도,남해군,심 야,2687166,2669253,1845759,1420889
2023,경상남도,남해군,합 계,28004436,26568490,21503103,20993343
2023,경상남도,하동군,주택용,5322436,5183420,4176639,4286582
